total_time_seconds,expression,mse,old_mse,evaluations,dataset,fold,num_observations,num_features,population_size,operator_set,template_depth,iteration,seed
3600.0291019938886,'(0.026991415769 + (0.124204829335 * ((((0.179127678275 * x1) - (((-0.125727251172) * x7) * ((-0.464481115341) * x0))) * cos(((-0.179338976741) * x6))) / ((0.072556994855 * x2) + (0.507298409939 * x5)))))',0.5149168730493943,0.5149166584014893,8051082,california_housing,27,19952,8,128,paper,4,0,2342600226
3600.0628644637764,'((-0.658336222172) + ((-0.413191705942) * (cos((1.407577753067 * x7)) - (((1.370851635933 * x1) ^ log(exp((1.864626407623 ^ ((-0.843525290489) * x5))))) + (0.977356255054 * x0)))))',0.4924096955836278,0.4924094080924988,3449130,california_housing,0,19952,8,256,paper,4,0,3324115916
3600.0591498464346,'(2.675762891769 + ((-0.017303906381) * (((-0.908944189548) * x1) - ((0.550206720829 * x7) * (cos((0.253344774246 * x0)) + (cos((((-0.223603680730) * x0) * (log((0.119361713529 * x5)) ^ 2))) * ((-0.007957935333) * x7)))))))',0.5086379038985108,0.5086377263069153,7072003,california_housing,16,19952,8,128,paper,4,0,550243861
3600.0544241443276,'((-20.009101867676) + ((-0.002797391033) * (((2.114429712296 * x0) - (1.000136256218 * x7)) * ((0.924771010876 * x7) + (1.369560241699 * x6)))))',0.5519545929318106,0.5519542098045349,10032255,california_housing,13,19952,8,256,paper,4,0,3081541439
3600.0497170202434,'((-41.164661407471) + ((-0.189659208059) * (((2.557036876678 * x6) - ((-2.631329059601) * x7)) - (log((((-0.738461971283) * x0) ^ 2)) ^ 2))))',0.5477629526182969,0.5477626323699951,11898966,california_housing,29,19952,8,128,paper,4,0,1934709049
3600.036058180034,'(23.383470535278 + ((-4.780302047729) * (((((0.314837247133 * x6) / (3.687293291092 * x1)) ^ cos(sin(((1.456044197083 * x6) / 1.444358468056)))) + (3.671365499496 * x5)) / ((((0.314837247133 * x6) / (2.718281745911 * x0)) / (3.687293291092 * x1)) + (((2.687921762466 * x0) / (1.456044197083 * x6)) + (0.762061715126 * x5))))))',0.5081579486072977,0.5081578493118286,7906959,california_housing,26,19952,8,128,paper,6,0,3533734220
3600.055174957961,'(0.302856832743 + ((-0.727762699127) * (((cos((1.839688777924 * x5)) - cos(((-1.672077894211) * x6))) * cos(((-0.318340986967) * x5))) - (0.556685388088 * x0))))',0.5227750925797723,0.522774875164032,6365412,california_housing,2,19952,8,128,paper,6,0,1884968544
3600.055210854858,'(4.250250339508 + ((-16.178232192993) * ((((-0.197582244873) * x0) / (3.239485502243 * x5)) + ((1.859875202179 * x6) / (((1.202402830124 * x1) - ((-6.233328342438) * x0)) + ((-2.027946472168) * x7))))))',0.5230674058314091,0.5230671763420105,9031692,california_housing,17,19952,8,256,paper,4,0,3606691181
3600.0740535333753,'((-0.001125482959) + (8.595687866211 * (((1.772453904152 * x0) / exp(sin((log((exp(sqrt(((7.468362331390 * x1) * exp(((-6.162621498108) * x3))))) ^ 2)) / (0.163979083300 * x1))))) / ((4.100525856018 * x5) - ((-1.839977502823) * x2)))))',0.5334890696526423,0.5334891080856323,6361551,california_housing,27,19952,8,256,paper,4,0,2342600226
3600.04780529812,'((-0.766576051712) + ((-0.540562212467) * ((((2.099157094955 * x5) + ((0.882563292980 * x0) + (0.050867319107 * x1))) / (((0.202649578452 * x0) + (0.046519976109 * x2)) + (0.050060488284 * x2))) / ((2.936502933502 * x5) / ((((-1.475403785706) * x3) + (0.044990845025 * x6)) + ((-1.361316323280) * x0))))))',0.5085309104117633,0.5085309147834778,4085435,california_housing,4,19952,8,128,paper,6,0,3687649985
