generation,total_time_seconds,evaluations,mse_train,r2_train,mse_test,r2_test,size,structure,problem,run,version
31,2455.83,249206,0.00172269,0.886034,0.00173736,0.887134,31,(((x2/x5)*(sqrt(((x0/x5)+(x8*x4)))*sin(-18.048000)))*sin((sqrt(((x1*x1)/(x3-x6)))/(exp(sin(x0))/x0)))),feynman_I_9_18,9,GP-GOMEA (original)
32,2530.17,256059,0.00172269,0.886034,0.00173736,0.887134,31,(((x2/x5)*(sqrt(((x0/x5)+(x8*x4)))*sin(-18.048000)))*sin((sqrt(((x1*x1)/(x3-x6)))/(exp(sin(x0))/x0)))),feynman_I_9_18,9,GP-GOMEA (original)
33,2603.39,262777,0.00172269,0.886034,0.00173736,0.887134,31,(((x2/x5)*(sqrt(((x0/x5)+(x8*x4)))*sin(-18.048000)))*sin((sqrt(((x1*x1)/(x3-x6)))/(exp(sin(x0))/x0)))),feynman_I_9_18,9,GP-GOMEA (original)
34,2677.88,269572,0.00172269,0.886034,0.00173736,0.887134,31,(((x2/x5)*(sqrt(((x0/x5)+(x8*x4)))*sin(-18.048000)))*sin((sqrt(((x1*x1)/(x3-x6)))/(exp(sin(x0))/x0)))),feynman_I_9_18,9,GP-GOMEA (original)
35,2755.62,276529,0.00172269,0.886034,0.00173736,0.887134,31,(((x2/x5)*(sqrt(((x0/x5)+(x8*x4)))*sin(-18.048000)))*sin((sqrt(((x1*x1)/(x3-x6)))/(exp(sin(x0))/x0)))),feynman_I_9_18,9,GP-GOMEA (original)
36,2832.49,283450,0.00171524,0.886528,0.00173135,0.887524,31,(((x2/x5)*(sqrt(((x0/x5)+(x1*x4)))*sin(-18.048000)))*sin((sqrt(((x8*x1)/(x3-x6)))/(exp(sin(x0))/x0)))),feynman_I_9_18,9,GP-GOMEA (original)
37,2910.97,290574,0.00171524,0.886528,0.00173135,0.887524,31,(((x2/x5)*(sqrt(((x0/x5)+(x1*x4)))*sin(-18.048000)))*sin((sqrt(((x8*x1)/(x3-x6)))/(exp(sin(x0))/x0)))),feynman_I_9_18,9,GP-GOMEA (original)
38,2989.85,297779,0.00171524,0.886528,0.00173135,0.887524,31,(((x2/x5)*(sqrt(((x0/x5)+(x1*x4)))*sin(-18.048000)))*sin((sqrt(((x8*x1)/(x3-x6)))/(exp(sin(x0))/x0)))),feynman_I_9_18,9,GP-GOMEA (original)
39,3066.99,304807,0.00171524,0.886528,0.00173135,0.887524,31,(((x2/x5)*(sqrt(((x0/x5)+(x1*x4)))*sin(-18.048000)))*sin((sqrt(((x8*x1)/(x3-x6)))/(exp(sin(x0))/x0)))),feynman_I_9_18,9,GP-GOMEA (original)
39,3143.82,311755,0.00171524,0.886528,0.00173135,0.887524,31,(((x2/x5)*(sqrt(((x0/x5)+(x1*x4)))*sin(-18.048000)))*sin((sqrt(((x8*x1)/(x3-x6)))/(exp(sin(x0))/x0)))),feynman_I_9_18,9,GP-GOMEA (original)
40,3259.49,323384,0.00171524,0.886528,0.00173135,0.887524,31,(((x2/x5)*(sqrt(((x0/x5)+(x1*x4)))*sin(-18.048000)))*sin((sqrt(((x8*x1)/(x3-x6)))/(exp(sin(x0))/x0)))),feynman_I_9_18,9,GP-GOMEA (original)
41,3337.3,330334,0.00171524,0.886528,0.00173135,0.887524,31,(((x2/x5)*(sqrt(((x0/x5)+(x1*x4)))*sin(-18.048000)))*sin((sqrt(((x8*x1)/(x3-x6)))/(exp(sin(x0))/x0)))),feynman_I_9_18,9,GP-GOMEA (original)
42,3414.77,337227,0.00171524,0.886528,0.00173135,0.887524,31,(((x2/x5)*(sqrt(((x0/x5)+(x1*x4)))*sin(-18.048000)))*sin((sqrt(((x8*x1)/(x3-x6)))/(exp(sin(x0))/x0)))),feynman_I_9_18,9,GP-GOMEA (original)
43,3492.92,344184,0.00171524,0.886528,0.00173135,0.887524,31,(((x2/x5)*(sqrt(((x0/x5)+(x1*x4)))*sin(-18.048000)))*sin((sqrt(((x8*x1)/(x3-x6)))/(exp(sin(x0))/x0)))),feynman_I_9_18,9,GP-GOMEA (original)
44,3570.75,351066,0.00171524,0.886528,0.00173135,0.887524,31,(((x2/x5)*(sqrt(((x0/x5)+(x1*x4)))*sin(-18.048000)))*sin((sqrt(((x8*x1)/(x3-x6)))/(exp(sin(x0))/x0)))),feynman_I_9_18,9,GP-GOMEA (original)
0,1.18317,128,0.0348813,-1.30759,0.0353839,-1.34742,3,exp(cos(x3)),feynman_I_9_18,15,GP-GOMEA (original)
1,73.6042,6091,0.0109116,0.278139,0.0110451,0.267255,44,((sqrt((log((x3+x2))/sqrt(sin(x6))))*sin(sqrt(x1)))/(exp(((log(x0)-(x7-x8))*cos(sqrt(x3))))/((cos(cos(x0))*exp(log(x7)))/((cos(x2)+(17.826000-x7))-sqrt(exp(x3)))))),feynman_I_9_18,15,GP-GOMEA (original)
2,138.305,11635,0.00741744,0.509295,0.00728046,0.517004,34,exp(((sin((sin(x7)-cos(x1)))+cos(x7))*((sqrt((x5-x6))/((x7*x2)+sin(x1)))*(((x2+x7)-log(x4))-(x8/exp(x7)))))),feynman_I_9_18,15,GP-GOMEA (original)
3,213.511,18000,0.0054175,0.641602,0.00548694,0.635989,33,(((exp(log(sqrt(x2)))/(log(exp(x3))+(sin(x7)+(x7+x6))))+exp((((x1*x8)+(-7.309000-x6))-(cos(x7)-(x6*x4)))))*x0),feynman_I_9_18,15,GP-GOMEA (original)
4,295.941,25032,0.00481863,0.681221,0.00479864,0.681651,34,exp(((sin((sin(x7)-cos(x1)))+cos(x7))*((sqrt((x5-x4))/((x7*x2)*sqrt(x8)))*(((x2+x3)-log(x0))-(x8/exp(12.242000)))))),feynman_I_9_18,15,GP-GOMEA (original)
5,387.856,32760,0.00481044,0.681763,0.004797,0.68176,34,exp(((sin((sin(x7)-cos(x1)))+cos(x7))*((sqrt((x5-x4))/((x7*x2)*sqrt(x8)))*(((x2+x3)-log(x0))-(x2/exp(x5)))))),feynman_I_9_18,15,GP-GOMEA (original)
6,487.946,40963,0.00378351,0.7497,0.00372169,0.753098,35,exp(((sin((sin(x7)-cos(x1)))+cos(x7))*((sqrt((x5-x4))/((x7*x2)*sqrt(x0)))*(((x2+x3)-log(x8))-(exp(x2)/exp(12.242000)))))),feynman_I_9_18,15,GP-GOMEA (original)
7,601.636,50096,0.0037835,0.749701,0.00372168,0.753098,35,exp(((sin((sin(x7)-cos(x1)))+cos(x7))*((sqrt((x5-x4))/((x7*x2)*sqrt(x0)))*(((x2+x3)-log(x8))-(exp(x0)/exp(12.242000)))))),feynman_I_9_18,15,GP-GOMEA (original)
8,724.72,59760,0.00366869,0.757296,0.00364729,0.758033,35,exp(((sin((sin(x7)-cos(x1)))+cos(x7))*((sqrt((x5-x4))/((x7*x2)*sqrt(x0)))*(((x2+x3)-log(x8))-(exp(x6)/exp(x7)))))),feynman_I_9_18,15,GP-GOMEA (original)
9,858.096,70119,0.00352645,0.766706,0.00346876,0.769877,34,exp(((sin((sin(x7)-cos(x1)))+cos(x7))*((sqrt((x5-x4))/((x7*x2)*sqrt(x0)))*(((x2+x3)-log(x8))-(cos(x1)/x4))))),feynman_I_9_18,15,GP-GOMEA (original)
9,988.045,80009,0.0236099,-0.561923,0.0235056,-0.559397,19,cos((sqrt((sin((x5*x3))/exp(sqrt(x5))))+cos((sqrt(sqrt(x5))/exp(log(7.238000)))))),feynman_I_9_18,15,GP-GOMEA (original)
10,1123.61,91361,0.0236099,-0.561923,0.0235056,-0.559397,19,cos((sqrt((sin((x5*x3))/exp(sqrt(x5))))+cos((sqrt(sqrt(x5))/exp(log(7.238000)))))),feynman_I_9_18,15,GP-GOMEA (original)
11,1256.45,101132,0.0236099,-0.561923,0.0235056,-0.559397,19,cos((sqrt((sin((x5*x3))/exp(sqrt(x5))))+cos((sqrt(sqrt(x5))/exp(log(7.238000)))))),feynman_I_9_18,15,GP-GOMEA (original)
12,1390.48,110758,0.0236099,-0.561923,0.0235056,-0.559397,19,cos((sqrt((sin((x5*x3))/exp(sqrt(x5))))+cos((sqrt(sqrt(x5))/exp(log(7.238000)))))),feynman_I_9_18,15,GP-GOMEA (original)
13,1519.32,119879,0.0236099,-0.561923,0.0235056,-0.559397,19,cos((sqrt((sin((x5*x3))/exp(sqrt(x5))))+cos((sqrt(sqrt(x5))/exp(log(7.238000)))))),feynman_I_9_18,15,GP-GOMEA (original)
14,1645.22,128789,0.00311661,0.793819,0.0030913,0.794919,37,exp(((((sin(x7)-cos(x1))/sqrt(sqrt(x6)))+cos(x7))*((sqrt((x5-x4))/((x7*x2)*sqrt(x0)))*(((x2+x3)-log(x8))-(cos(x1)/x2))))),feynman_I_9_18,15,GP-GOMEA (original)
15,1768.77,137563,0.00311275,0.794074,0.00310009,0.794336,39,exp(((((sin(x7)-cos(x1))/sqrt(sqrt(x6)))+cos(x7))*((sqrt((x5-x4))/((x7*x2)*sqrt(x0)))*(((x2+x3)-log(x8))-(cos(x1)/(x7/x3)))))),feynman_I_9_18,15,GP-GOMEA (original)
16,1891.38,146127,0.00311275,0.794074,0.00310009,0.794336,39,exp(((((sin(x7)-cos(x1))/sqrt(sqrt(x6)))+cos(x7))*((sqrt((x5-x4))/((x7*x2)*sqrt(x0)))*(((x2+x3)-log(x8))-(cos(x1)/(x7/x3)))))),feynman_I_9_18,15,GP-GOMEA (original)
17,2015.41,154742,0.00311113,0.794182,0.00309491,0.794679,39,exp(((((sin(x7)-cos(x1))/sqrt(sqrt(x6)))+cos(x7))*((sqrt((x5-x4))/((x7*x2)*sqrt(x0)))*(((x2+x3)-log(x8))-(cos(x1)/(x7/3.101000)))))),feynman_I_9_18,15,GP-GOMEA (original)
18,2139.15,163320,0.00311113,0.794182,0.00309491,0.794679,39,exp(((((sin(x7)-cos(x1))/sqrt(sqrt(x6)))+cos(x7))*((sqrt((x5-x4))/((x7*x2)*sqrt(x0)))*(((x2+x3)-log(x8))-(cos(x1)/(x7/3.101000)))))),feynman_I_9_18,15,GP-GOMEA (original)
19,2264.52,171966,0.00302112,0.800136,0.00314069,0.791642,37,(((exp((sqrt(x2)-sin(x0)))/((x3*cos(x4))+((x7-x6)+(x7+x3))))+exp((((x1*x8)+(-7.309000-x6))-(cos(x5)-(x6*x2)))))*x0),feynman_I_9_18,15,GP-GOMEA (original)
19,2390.24,180596,0.00302112,0.800136,0.00314069,0.791642,37,(((exp((sqrt(x2)-sin(x0)))/((x3*cos(x4))+((x7-x6)+(x7+x3))))+exp((((x1*x8)+(-7.309000-x6))-(cos(x5)-(x6*x2)))))*x0),feynman_I_9_18,15,GP-GOMEA (original)
20,2516.29,192452,0.00302112,0.800136,0.00314069,0.791642,37,(((exp((sqrt(x2)-sin(x0)))/((x3*cos(x4))+((x7-x6)+(x7+x3))))+exp((((x1*x8)+(-7.309000-x6))-(cos(x5)-(x6*x2)))))*x0),feynman_I_9_18,15,GP-GOMEA (original)
21,2642.67,200900,0.00280173,0.81465,0.00285628,0.81051,36,sqrt(((log(log(exp(x2)))/(((x3/x0)*(x7/x1))*((x3/x4)+cos(x7))))+exp((((x1*x8)+(-7.309000-x6))-(cos(x5)-(x6*x0)))))),feynman_I_9_18,15,GP-GOMEA (original)
22,2780.34,209740,0.00233372,0.845611,0.00240483,0.84046,32,((((log(exp(x2))+cos(sin(x1)))/log(x3))*(sin(((x0/x7)/x5))*(x1-(cos(x6)/4.319000))))/log(exp(log((x7/sqrt(x4)))))),feynman_I_9_18,15,GP-GOMEA (original)
23,2913.1,217941,0.00213057,0.859051,0.00215057,0.857328,32,((((log(exp(x2))+cos(sin(x6)))/log(x3))*(sin(((x0/x7)/x5))*(x1-(cos(x6)/x4))))/log(exp(log((x7/sqrt(x4)))))),feynman_I_9_18,15,GP-GOMEA (original)
24,3046.84,226121,0.00198813,0.868475,0.002029,0.865393,34,((((log(exp(x2))+cos(sin(x1)))/log(x3))*(sin(((x0/x7)/x5))*(x1-(cos(x6)/(x7/x4)))))/log(exp(log((x7/sqrt(x4)))))),feynman_I_9_18,15,GP-GOMEA (original)
25,3180.58,234256,0.00198813,0.868475,0.002029,0.865393,34,((((log(exp(x2))+cos(sin(x1)))/log(x3))*(sin(((x0/x7)/x5))*(x1-(cos(x6)/(x7/x4)))))/log(exp(log((x7/sqrt(x4)))))),feynman_I_9_18,15,GP-GOMEA (original)
26,3309.46,242027,0.00198813,0.868475,0.002029,0.865393,34,((((log(exp(x2))+cos(sin(x1)))/log(x3))*(sin(((x0/x7)/x5))*(x1-(cos(x6)/(x7/x4)))))/log(exp(log((x7/sqrt(x4)))))),feynman_I_9_18,15,GP-GOMEA (original)
27,3437.14,249838,0.00198813,0.868475,0.002029,0.865393,34,((((log(exp(x2))+cos(sin(x1)))/log(x3))*(sin(((x0/x7)/x5))*(x1-(cos(x6)/(x7/x4)))))/log(exp(log((x7/sqrt(x4)))))),feynman_I_9_18,15,GP-GOMEA (original)
28,3566.99,257694,0.00198813,0.868475,0.002029,0.865393,34,((((log(exp(x2))+cos(sin(x1)))/log(x3))*(sin(((x0/x7)/x5))*(x1-(cos(x6)/(x7/x4)))))/log(exp(log((x7/sqrt(x4)))))),feynman_I_9_18,15,GP-GOMEA (original)
0,1.36326,128,0.042568,-1.81611,0.0445072,-2.24205,2,log(x0),feynman_I_9_18,2,GP-GOMEA (original)
1,69.0493,5911,0.0111653,0.261354,0.0100102,0.270825,32,((exp(cos((x6/(x2*x0))))+(((sin(x1)+x0)+log(log(x8)))*(sqrt(7.001000)/x7)))/(14.496000+sin(exp((exp(x6)/(6.382000-x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
2,121.248,11437,0.00989012,0.345714,0.00916595,0.332323,33,((exp(cos((x6/(x2*x0))))+(((sin(x1)+x0)+log((x2*x4)))*(sqrt(7.001000)/x7)))/(14.496000+sin(exp((exp(x6)/(6.382000-x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
3,179.663,17391,0.00543277,0.640592,0.00530686,0.613431,34,((((log(sin(x6))*(sqrt(x3)+exp(x8)))*sin(sqrt((x7*x3))))+(x0/x3))*sqrt((exp((log(x4)*x2))/((x5+(x3/x2))/x1)))),feynman_I_9_18,2,GP-GOMEA (original)
4,247.12,24204,0.00419243,0.722648,0.00397607,0.71037,33,((exp(cos(((x5-x4)/(x2*x0))))*(((x1+x0)+log(sqrt(x2)))*(sqrt(7.001000)/x7)))/(14.496000+sin(exp((exp(x6)/(6.382000-x6)))))),feynman_I_9_18,2,GP-GOMEA (original)
5,325.419,32062,0.00318096,0.789562,0.00285619,0.791946,35,((exp(cos(((x5-x1)/(x2*x0))))*(((sin(x1)+x6)+log((x1*x4)))*(sqrt(7.001000)/x7)))/(14.496000+sin(exp((exp(x8)/(6.382000-x4)))))),feynman_I_9_18,2,GP-GOMEA (original)
6,407.013,39699,0.00318096,0.789562,0.00285619,0.791946,35,((exp(cos(((x5-x1)/(x2*x0))))*(((sin(x1)+x6)+log((x1*x4)))*(sqrt(7.001000)/x7)))/(14.496000+sin(exp((exp(x8)/(6.382000-x4)))))),feynman_I_9_18,2,GP-GOMEA (original)
7,486.473,47301,0.00318096,0.789562,0.00285619,0.791946,35,((exp(cos(((x5-x1)/(x2*x0))))*(((sin(x1)+x6)+log((x1*x4)))*(sqrt(7.001000)/x7)))/(14.496000+sin(exp((exp(x8)/(6.382000-x4)))))),feynman_I_9_18,2,GP-GOMEA (original)
8,572.733,55195,0.00314738,0.791783,0.0028154,0.794918,35,((exp(cos(((x5-x1)/(x2*x0))))*(((sin(x1)+x6)+log((x1*x4)))*(sqrt(7.001000)/x7)))/(14.496000+sin(exp((exp(x8)/(6.382000-x2)))))),feynman_I_9_18,2,GP-GOMEA (original)
9,661.501,63130,0.00309794,0.795054,0.00276179,0.798822,35,((exp(cos(((x5-x1)/(x2*x0))))*(((sin(x8)+x6)+log((x1*x4)))*(sqrt(7.001000)/x7)))/(14.496000+sin(exp((exp(x8)/(6.382000-x2)))))),feynman_I_9_18,2,GP-GOMEA (original)
9,758.102,71733,0.0176765,-0.169396,0.0167762,-0.222031,3,cos(log(x5)),feynman_I_9_18,2,GP-GOMEA (original)
10,881.093,81950,0.0176765,-0.169396,0.0167762,-0.222031,3,cos(log(x5)),feynman_I_9_18,2,GP-GOMEA (original)
11,985.794,90860,0.00154096,0.898057,0.00143663,0.895352,40,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x8)*x5)/(sqrt(x7)+x2))))),feynman_I_9_18,2,GP-GOMEA (original)
12,1091.93,99450,0.00127955,0.915351,0.00117791,0.914197,40,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*x5)/(cos(x6)+x2))))),feynman_I_9_18,2,GP-GOMEA (original)
13,1211.23,108598,0.00123065,0.918586,0.00113049,0.917651,42,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x2))/log((x7*x2)))))),feynman_I_9_18,2,GP-GOMEA (original)
14,1336.11,117794,0.00121423,0.919672,0.00112935,0.917734,40,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*x5)/cos((x7-x5)))))),feynman_I_9_18,2,GP-GOMEA (original)
15,1450.72,126056,0.00119658,0.920839,0.00111248,0.918963,39,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*x5)/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
16,1565.1,134212,0.00119658,0.920839,0.00111248,0.918963,39,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*x5)/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
17,1671.75,141866,0.00119658,0.920839,0.00111248,0.918963,39,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*x5)/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
18,1780.04,149737,0.00119658,0.920839,0.00111248,0.918963,39,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*x5)/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
19,1885.45,157484,0.00119658,0.920839,0.00111248,0.918963,39,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*x5)/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
19,1987.18,164866,0.0011821,0.921797,0.0010933,0.92036,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
20,2097.99,176269,0.0011821,0.921797,0.0010933,0.92036,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
21,2201.09,183672,0.0011821,0.921797,0.0010933,0.92036,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
22,2308.79,191194,0.0011821,0.921797,0.0010933,0.92036,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
23,2411.58,198240,0.0011821,0.921797,0.0010933,0.92036,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
24,2512.57,205289,0.0011821,0.921797,0.0010933,0.92036,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
25,2605.25,211700,0.0011821,0.921797,0.0010933,0.92036,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
26,2697.05,218062,0.0011821,0.921797,0.0010933,0.92036,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
27,2791.48,224531,0.0011821,0.921797,0.0010933,0.92036,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
28,2883.11,230812,0.0011821,0.921797,0.0010933,0.92036,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
29,2976.75,237093,0.0011821,0.921797,0.0010933,0.92036,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
29,3074.91,243720,0.0011821,0.921797,0.0010933,0.92036,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
30,3187.87,255092,0.0011821,0.921797,0.0010933,0.92036,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
31,3287.88,261708,0.0011821,0.921797,0.0010933,0.92036,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
32,3377.48,267579,0.0011821,0.921797,0.0010933,0.92036,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
33,3477.55,274269,0.0011821,0.921797,0.0010933,0.92036,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
34,3575.22,280693,0.0011821,0.921797,0.0010933,0.92036,41,((exp(cos(((x5-x1)/(x2*x0))))*(((log(x8)+x6)+((x1*x4)/(x3-x0)))*(sqrt(7.001000)/x7)))/(14.496000+sin(((cos(x2)*(6.382000-x5))/exp(cos(x1)))))),feynman_I_9_18,2,GP-GOMEA (original)
0,1.13733,128,0.0222492,-0.471908,0.02157,-0.381806,8,(x0/((x5/log(x6))/x4)),feynman_I_9_18,11,GP-GOMEA (original)
1,58.6571,5545,0.00992714,0.343265,0.0104505,0.330525,18,(sqrt((x1*(sin(x2)/sqrt((x5-x0)))))-sin(sin(cos((x0/exp(x0)))))),feynman_I_9_18,11,GP-GOMEA (original)
2,108.891,10981,0.0085802,0.432373,0.00896746,0.42553,18,(sqrt((x1*(sin(x2)/sqrt((x5-x0)))))-sin(sin(cos((x0/exp(x1)))))),feynman_I_9_18,11,GP-GOMEA (original)
3,162.419,16886,0.00591344,0.608793,0.00641709,0.588911,33,sqrt((((log((x3*x8))*((11.096000/x2)*cos(x7)))*((log(x2)/sqrt(-17.056000))/exp(sin(x6))))*(x0/exp(((x3/x1)-(x6/4.460000)))))),feynman_I_9_18,11,GP-GOMEA (original)
4,225.424,23716,0.0048168,0.681342,0.00522104,0.665532,32,sqrt((((log((x3*x8))*((11.096000/x2)*cos(x7)))*((log(x2)/sqrt(-17.056000))/exp(sin(x2))))*(x0/exp(((x3/x1)-log(x0)))))),feynman_I_9_18,11,GP-GOMEA (original)
5,287.018,30523,0.00481192,0.681665,0.00522578,0.665228,32,sqrt((((log((x3*x6))*((11.096000/x2)*cos(x7)))*((log(x2)/sqrt(-17.056000))/exp(sin(x2))))*(x0/exp(((x3/x1)-log(x0)))))),feynman_I_9_18,11,GP-GOMEA (original)
6,357.532,38153,0.00411375,0.727853,0.00443923,0.715616,31,sqrt((((log((x3*x6))*((11.096000/x2)*cos(x7)))*((log(x2)/x5)/exp(sin(x2))))*(x0/exp(((x3/x1)-log(x0)))))),feynman_I_9_18,11,GP-GOMEA (original)
7,437.762,46606,0.00388866,0.742744,0.00416756,0.733019,31,sqrt((((log((x3*x6))*((11.096000/x2)*cos(x7)))*((log(x2)/x5)/exp(sin(x2))))*(x0/exp(((x3/x1)-log(x4)))))),feynman_I_9_18,11,GP-GOMEA (original)
8,527.853,55565,0.00388866,0.742744,0.00416756,0.733019,31,sqrt((((log((x3*x6))*((11.096000/x2)*cos(x7)))*((log(x2)/x5)/exp(sin(x2))))*(x0/exp(((x3/x1)-log(x4)))))),feynman_I_9_18,11,GP-GOMEA (original)
9,613.613,63973,0.0038852,0.742972,0.00419844,0.731042,31,sqrt((((log((x3*x6))*((11.096000/x2)*cos(x7)))*((log(x2)/x5)/exp(sin(x2))))*(x0/exp(((x3/x1)-log(x8)))))),feynman_I_9_18,11,GP-GOMEA (original)
9,697.311,72044,0.028559,-0.889336,0.0293876,-0.882616,6,sin(log((cos(x1)--19.567000))),feynman_I_9_18,11,GP-GOMEA (original)
10,796.163,81766,0.028559,-0.889336,0.0293876,-0.882616,6,sin(log((cos(x1)--19.567000))),feynman_I_9_18,11,GP-GOMEA (original)
11,882.592,89887,0.028559,-0.889336,0.0293876,-0.882616,6,sin(log((cos(x1)--19.567000))),feynman_I_9_18,11,GP-GOMEA (original)
